,tweet_id,timestamp,text,name,doggo,floofer,pupper,puppo,rating,dog_stage,jpg_url,img_num,dog_breed,confidence,retweet_count,favorite_count,user_count
893,713175907180089344,2016-03-25 01:29:21+00:00,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,Opie,,,,,1.0,,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,one image,malamute,0.430624,1630,4851,3200947
894,712717840512598017,2016-03-23 19:09:09+00:00,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,None,,,,,1.0,,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,one image,Great_Pyrenees,0.732043,5616,13474,3200947
895,712668654853337088,2016-03-23 15:53:42+00:00,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,Sunny,,,,,1.0,,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,one image,Labrador_retriever,0.829058,1367,4531,3200947
896,712438159032893441,2016-03-23 00:37:48+00:00,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,Kane,,,,,1.1,,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,one image,Great_Pyrenees,0.069457,1756,5799,3200947
897,712097430750289920,2016-03-22 02:03:52+00:00,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,None,,,,,1.0,,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,one image,Labrador_retriever,0.720481,1172,4144,3200947
898,712092745624633345,2016-03-22 01:45:15+00:00,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,Steven,,,,,0.7,,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,one image,None,0.0,1016,3211,3200947
899,712085617388212225,2016-03-22 01:16:55+00:00,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",Olive,,,,,1.1,,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,two images,Shih-Tzu,0.625129,556,3531,3200947
900,712065007010385924,2016-03-21 23:55:01+00:00,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,Chester,,,,,0.6,,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,one image,None,0.0,700,2451,3200947
901,711968124745228288,2016-03-21 17:30:03+00:00,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,Winston,,,pupper,,1.0,pupper,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,one image,None,0.0,2601,8776,3200947
902,711743778164514816,2016-03-21 02:38:34+00:00,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,Roosevelt,,,,,1.1,,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,one image,Lakeland_terrier,0.459515,1101,3095,3200947
903,711732680602345472,2016-03-21 01:54:29+00:00,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,None,,,,,1.0,,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,three images,Ibizan_hound,0.334929,4653,9756,3200947
904,711652651650457602,2016-03-20 20:36:28+00:00,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,Gary,,,,,0.9,,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,one image,None,0.0,1037,4228,3200947
905,711363825979756544,2016-03-20 01:28:47+00:00,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",None,,,,,1.1,,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,one image,Pembroke,0.7509060000000001,1287,3996,3200947
906,711008018775851008,2016-03-19 01:54:56+00:00,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,Chuckles,,,pupper,,1.1,pupper,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,one image,French_bulldog,0.731405,710,3275,3200947
907,710997087345876993,2016-03-19 01:11:29+00:00,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,Milo,,,,,1.2,,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,one image,malamute,0.28126,1561,4960,3200947
908,710844581445812225,2016-03-18 15:05:29+00:00,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,Staniel,,,,,1.0,,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,one image,Pembroke,0.200407,779,2775,3200947
909,710833117892898816,2016-03-18 14:19:56+00:00,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,Sora,,,,,1.2,,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,one image,Pembroke,0.803742,606,2937,3200947
910,710658690886586372,2016-03-18 02:46:49+00:00,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,None,,,,,8.0,,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,one image,soft-coated_wheaten_terrier,0.948617,636,2529,3200947
911,710588934686908417,2016-03-17 22:09:38+00:00,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,Beemo,,,,,1.2,,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,four images,Pembroke,0.982004,2107,4968,3200947
912,710283270106132480,2016-03-17 01:55:02+00:00,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,Gunner,,,,,1.1,,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,two images,Shih-Tzu,0.932401,580,2308,3200947
913,710272297844797440,2016-03-17 01:11:26+00:00,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,,,,,,1.1,,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,one image,Old_English_sheepdog,0.586307,1425,4945,3200947
914,710269109699739648,2016-03-17 00:58:46+00:00,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",None,,,,,1.3,,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,one image,pug,0.415495,1257,2613,3200947
915,710153181850935296,2016-03-16 17:18:07+00:00,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,Lacy,,,,,1.1,,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,two images,cocker_spaniel,0.00271296,1006,3153,3200947
916,710140971284037632,2016-03-16 16:29:35+00:00,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,Tater,,,,,0.8,,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,one image,Pekinese,0.95317,1008,3017,3200947
917,710117014656950272,2016-03-16 14:54:24+00:00,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,None,,,pupper,,1.1,pupper,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,two images,toy_poodle,0.802092,2233,5999,3200947
918,709918798883774466,2016-03-16 01:46:45+00:00,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,Watson,,,,,1.2,,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,two images,Pembroke,0.956222,1215,3250,3200947
919,709901256215666688,2016-03-16 00:37:03+00:00,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",None,,,,,1.2,,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,two images,None,0.0,112,732,3200947
920,709852847387627521,2016-03-15 21:24:41+00:00,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,None,,,,,1.2,,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,two images,Chihuahua,0.945629,1336,3824,3200947
921,709566166965075968,2016-03-15 02:25:31+00:00,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,Olaf,,,,,1.2,,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,one image,chow,0.999837,1367,3865,3200947
922,709556954897764353,2016-03-15 01:48:55+00:00,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,Cecil,,,,,1.2,,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,two images,golden_retriever,0.790026,1204,3593,3200947
923,709519240576036864,2016-03-14 23:19:03+00:00,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,Vince,,,,,0.9,,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,one image,cocker_spaniel,0.414982,277,1620,3200947
924,709449600415961088,2016-03-14 18:42:20+00:00,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,Karma,,,,,1.0,,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,two images,Maltese_dog,0.780187,665,2420,3200947
925,709409458133323776,2016-03-14 16:02:49+00:00,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,Billy,,,,,0.8,,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,one image,Shetland_sheepdog,0.79745,788,2855,3200947
926,709225125749587968,2016-03-14 03:50:21+00:00,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,Walker,,,,,1.1,,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,one image,Labrador_retriever,0.271109,647,2615,3200947
927,709207347839836162,2016-03-14 02:39:42+00:00,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,Penny,,,,,1.1,,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,one image,Chihuahua,0.948323,6567,13755,3200947
928,709198395643068416,2016-03-14 02:04:08+00:00,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",None,,,,,4.5,,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,one image,borzoi,0.490783,721,2634,3200947
929,709158332880297985,2016-03-13 23:24:56+00:00,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,Rodney,,,,,1.0,,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,one image,Siberian_husky,0.212957,470,2236,3200947
930,709042156699303936,2016-03-13 15:43:18+00:00,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,Klevin,,,,,0.9,,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,one image,Rottweiler,0.0681793,1864,5197,3200947
931,708845821941387268,2016-03-13 02:43:08+00:00,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,None,,,pupper,,0.9,pupper,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,one image,schipperke,0.74564,1015,3226,3200947
932,708834316713893888,2016-03-13 01:57:25+00:00,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,Malikai,,,,,1.0,,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,one image,Eskimo_dog,0.283945,571,1860,3200947
933,708810915978854401,2016-03-13 00:24:26+00:00,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,Mister,,,,,1.0,,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,two images,golden_retriever,0.976139,7848,18036,3200947
934,708738143638450176,2016-03-12 19:35:15+00:00,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,Coco,,,,,1.1,,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,one image,Pomeranian,0.933457,917,2997,3200947
935,708711088997666817,2016-03-12 17:47:45+00:00,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,Smokey,,,,,1.1,,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,two images,German_short-haired_pointer,0.0526946,834,2790,3200947
936,708479650088034305,2016-03-12 02:28:06+00:00,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,Bear,,,,,1.3,,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,one image,Shih-Tzu,0.218479,765,2768,3200947
937,708469915515297792,2016-03-12 01:49:25+00:00,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,Bobble,,,,,1.1,,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,one image,Chihuahua,0.748163,926,3357,3200947
938,708356463048204288,2016-03-11 18:18:36+00:00,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,Oliver,,,,,1.0,,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,two images,pug,0.871283,1520,3929,3200947
939,708349470027751425,2016-03-11 17:50:48+00:00,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,River,,,,,1.1,,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,one image,basenji,0.187158,831,2568,3200947
940,708149363256774660,2016-03-11 04:35:39+00:00,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,Jebberson,,,,,1.0,,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,one image,Cardigan,0.350993,1727,4672,3200947
941,708130923141795840,2016-03-11 03:22:23+00:00,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,None,,,,,1.1,,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,one image,French_bulldog,0.710354,943,3707,3200947
942,708119489313951744,2016-03-11 02:36:57+00:00,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,Cooper,,,,,0.9,,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,one image,Norwich_terrier,0.264483,1102,2937,3200947
943,708109389455101952,2016-03-11 01:56:49+00:00,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,Remington,,,,,1.0,,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,one image,Staffordshire_bullterrier,0.5161060000000001,610,2124,3200947
944,708026248782585858,2016-03-10 20:26:26+00:00,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,None,,,,,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,one image,malinois,0.7864680000000001,2166,4799,3200947
945,707995814724026368,2016-03-10 18:25:30+00:00,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,Farfle,,,,,1.2,,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,one image,None,0.0,1273,3385,3200947
946,707969809498152960,2016-03-10 16:42:10+00:00,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,Rufus,,,,,1.1,,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,one image,toy_poodle,0.908491,1097,2941,3200947
947,707776935007539200,2016-03-10 03:55:45+00:00,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,Sadie,,,,,1.1,,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,one image,miniature_pinscher,0.890426,1079,3593,3200947
948,707741517457260545,2016-03-10 01:35:01+00:00,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,None,,,,,1.0,,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,one image,whippet,0.738371,696,2718,3200947
949,707693576495472641,2016-03-09 22:24:31+00:00,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,Jiminus,,,,,0.7,,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,one image,None,0.0,1133,3765,3200947
950,707411934438625280,2016-03-09 03:45:22+00:00,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",None,,,pupper,,1.1,pupper,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,one image,Lakeland_terrier,0.7382770000000001,673,2486,3200947
951,707387676719185920,2016-03-09 02:08:59+00:00,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,Clarkus,,,,,1.0,,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,one image,Chihuahua,0.888468,1490,3835,3200947
952,707377100785885184,2016-03-09 01:26:57+00:00,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,None,,,,,0.9,,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,one image,golden_retriever,0.637225,1214,3603,3200947
953,707315916783140866,2016-03-08 21:23:50+00:00,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,Finnegus,,,pupper,,1.0,pupper,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,two images,Bernese_mountain_dog,0.979235,727,2698,3200947
954,707297311098011648,2016-03-08 20:09:54+00:00,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,Cassie,,,,,1.0,,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,one image,Blenheim_spaniel,0.370717,903,3022,3200947
955,707059547140169728,2016-03-08 04:25:07+00:00,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,Cupcake,,,,,1.1,,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,one image,Samoyed,0.8973120000000001,759,2796,3200947
956,707038192327901184,2016-03-08 03:00:15+00:00,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,Kathmandu,,,,,1.0,,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,one image,pug,0.642426,900,2404,3200947
957,707021089608753152,2016-03-08 01:52:18+00:00,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,Tucker,,,,,1.2,,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,two images,cocker_spaniel,0.559658,1540,4433,3200947
958,707014260413456384,2016-03-08 01:25:10+00:00,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,Ellie,,,,,1.1,,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,one image,Chihuahua,0.58378,664,2502,3200947
959,706681918348251136,2016-03-07 03:24:33+00:00,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,Katie,,,,,1.2,,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,one image,toy_poodle,0.717584,1103,3627,3200947
960,706644897839910912,2016-03-07 00:57:27+00:00,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,Shadow,,,,,0.9,,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,one image,Chihuahua,0.132928,1224,2814,3200947
961,706593038911545345,2016-03-06 21:31:22+00:00,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,None,,,,,1.0,,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,one image,None,0.0,718,2363,3200947
962,706538006853918722,2016-03-06 17:52:42+00:00,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",Oliver,,,,,1.1,,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,one image,chow,0.541794,1580,3778,3200947
963,706516534877929472,2016-03-06 16:27:23+00:00,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,None,,,,,1.2,,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,one image,golden_retriever,0.7726850000000001,1150,3404,3200947
964,706346369204748288,2016-03-06 05:11:12+00:00,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,Koda,,,,,1.2,,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,one image,Tibetan_mastiff,0.956462,1035,3768,3200947
965,706310011488698368,2016-03-06 02:46:44+00:00,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,None,,,pupper,,1.2,pupper,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,one image,Pembroke,0.6981649999999999,9034,23443,3200947
966,706291001778950144,2016-03-06 01:31:11+00:00,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,None,,,,,1.1,,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,one image,Border_terrier,0.587101,522,1861,3200947
967,706265994973601792,2016-03-05 23:51:49+00:00,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",Kara,,,,,1.1,,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,one image,papillon,0.743715,1030,2979,3200947
968,706166467411222528,2016-03-05 17:16:20+00:00,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,Dexter,,,,,0.7,,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,one image,Samoyed,0.430418,1819,5636,3200947
969,705975130514706432,2016-03-05 04:36:02+00:00,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,Adele,,,pupper,,1.0,pupper,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,one image,Staffordshire_bullterrier,0.5877640000000001,842,3397,3200947
970,705970349788291072,2016-03-05 04:17:02+00:00,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,Lucy,,,,,1.2,,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,one image,golden_retriever,0.776346,1008,3440,3200947
971,705898680587526145,2016-03-04 23:32:15+00:00,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,Max,,,,,1.0,,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,one image,collie,0.808276,643,2597,3200947
972,705786532653883392,2016-03-04 16:06:36+00:00,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",None,,,pupper,,1.1,pupper,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,one image,Labrador_retriever,0.14849600000000002,596,2132,3200947
973,705591895322394625,2016-03-04 03:13:11+00:00,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",None,,,,,1.1,,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,one image,basenji,0.877207,1308,3475,3200947
974,705475953783398401,2016-03-03 19:32:29+00:00,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,Zara,,,,,1.2,,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,one image,golden_retriever,0.908784,1045,3231,3200947
975,705442520700944385,2016-03-03 17:19:38+00:00,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,Cooper,,,,,1.2,,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,one image,Great_Pyrenees,0.309106,1859,4877,3200947
976,705428427625635840,2016-03-03 16:23:38+00:00,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,Ambrose,,,pupper,,1.1,pupper,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,one image,Chihuahua,0.774792,1931,4188,3200947
977,705239209544720384,2016-03-03 03:51:44+00:00,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,Jimothy,,,,,1.1,,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,one image,Chihuahua,0.15795,854,3290,3200947
978,705223444686888960,2016-03-03 02:49:06+00:00,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,Bode,,,,,0.9,,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,one image,Chesapeake_Bay_retriever,0.0773733,900,2829,3200947
979,705102439679201280,2016-03-02 18:48:16+00:00,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,Terrenth,,,,,1.0,,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,one image,collie,0.457672,585,2342,3200947
980,705066031337840642,2016-03-02 16:23:36+00:00,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,Reese,,,,,1.2,,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,one image,Airedale,0.868658,683,2378,3200947
981,704871453724954624,2016-03-02 03:30:25+00:00,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,None,,,,,1.2,,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,one image,Norfolk_terrier,0.689504,1245,4585,3200947
